,alpha,beta,loss
0,0,0,0.0023101554134860635
1,0,1,0.0022800828272011133
2,0,2,0.0022505263620987534
3,0,3,0.002221637628064491
4,0,4,0.0021934710082132367
5,0,5,0.0021660623803501948
6,0,6,0.0021396100151352586
7,0,7,0.0021141112918499857
8,0,8,0.0020895329624181615
9,0,9,0.0020660081657581032
10,0,10,0.002043655943404883
11,0,11,0.0020228195693576707
12,0,12,0.002003496143326629
13,0,13,0.0019858316808124073
14,0,14,0.0019700586816412398
15,0,15,0.001956122618773952
16,0,16,0.0019442388695664703
17,0,17,0.0019344496016507036
18,0,18,0.0019274487996706739
19,0,19,0.001923346913489513
20,0,20,0.0019224595259758645
21,0,21,0.0019250314514269121
22,0,22,0.0019313223544158973
23,0,23,0.0019414754590252414
24,0,24,0.0019559264052542856
25,0,25,0.0019753885093377905
26,0,26,0.0020004740616772322
27,0,27,0.0020317813383997417
28,0,28,0.0020704133677994833
29,0,29,0.002117517701839097
30,0,30,0.002174190534534864
31,0,31,0.0022413584829773753
32,0,32,0.0023204444116679953
33,0,33,0.002413674154598266
34,0,34,0.002523942329734564
35,0,35,0.002654730227217078
36,0,36,0.0028100393990054726
37,0,37,0.0029944757307879626
38,0,38,0.003213936090935022
39,0,39,0.0034767298270016907
40,0,40,0.0037943202804774047
41,0,41,0.00417926519587636
42,0,42,0.004646940189599991
43,0,43,0.005213430297374725
44,0,44,0.005896343148499727
45,0,45,0.006710078005492687
46,0,46,0.00766043663918972
47,0,47,0.00874188532680273
48,0,48,0.009944996792078019
49,0,49,0.01126044216454029
50,1,0,0.0023071898537687955
51,1,1,0.002276130978902802
52,1,2,0.002245592762087472
53,1,3,0.002215648426138796
54,1,4,0.0021863755469210444
55,1,5,0.002157917691208422
56,1,6,0.0021303294403944165
57,1,7,0.002103737220459152
58,1,8,0.0020781356700346806
59,1,9,0.0020535157148959117
60,1,10,0.0020300869579426943
61,1,11,0.0020078717947704717
62,1,12,0.0019871063377009703
63,1,13,0.0019681920876842922
64,1,14,0.0019510815603425726
65,1,15,0.0019359477953403256
66,1,16,0.0019228438093792648
67,1,17,0.0019118669551680795
68,1,18,0.0019033852799446322
69,1,19,0.0018980250975931994
70,1,20,0.0018957322917878628
71,1,21,0.0018969692619750277
72,1,22,0.0019019259385298938
73,1,23,0.0019108639028039762
74,1,24,0.0019239601766574195
75,1,25,0.0019420373995206318
76,1,26,0.001965772670332808
77,1,27,0.001995909170631785
78,1,28,0.0020333705614553766
79,1,29,0.002079357157670893
80,1,30,0.0021349997130222617
81,1,31,0.002201530507928692
82,1,32,0.002280182178737596
83,1,33,0.0023732064548414203
84,1,34,0.0024837436696048825
85,1,35,0.0026154985113069416
86,1,36,0.002772486757300794
87,1,37,0.0029598354862071575
88,1,38,0.0031837154569104315
89,1,39,0.0034532724421471356
90,1,40,0.0037807726215571165
91,1,41,0.00417991223745048
92,1,42,0.004667118744924664
93,1,43,0.00526019596979022
94,1,44,0.0059778779856860635
95,1,45,0.006834250488877296
96,1,46,0.007832335411012173
97,1,47,0.008964620545506478
98,1,48,0.010221188747882843
99,1,49,0.011591924905776978
100,2,0,0.0023048684486653656
101,2,1,0.002272828905307688
102,2,2,0.002241287196543999
103,2,3,0.002210328160575591
104,2,4,0.0021800317817134785
105,2,5,0.002150439749634825
106,2,6,0.0021217239146586507
107,2,7,0.002093979874823708
108,2,8,0.0020672759581007996
109,2,9,0.0020415547882206737
110,2,10,0.0020169781279983
111,2,11,0.0019936515827546825
112,2,12,0.0019715819527977145
113,2,13,0.0019511213955353014
114,2,14,0.0019327411439036951
115,2,15,0.001916252450074535
116,2,16,0.0019019004418398253
117,2,17,0.0018897206097492018
118,2,18,0.001879901195014827
119,2,19,0.0018731010763556697
120,2,20,0.0018694995742174797
121,2,21,0.0018692861442337744
122,2,22,0.001872893008752726
123,2,23,0.0018805195598630235
124,2,24,0.0018923637478030287
125,2,25,0.001908998365025036
126,2,26,0.0019314040365279652
127,2,27,0.0019603251129039563
128,2,28,0.0019966806508717127
129,2,29,0.002041511758172419
130,2,30,0.002096270463196561
131,2,31,0.0021620900271693243
132,2,32,0.00224039751351811
133,2,33,0.0023333118112524973
134,2,34,0.0024442146746441722
135,2,35,0.002577052327664569
136,2,36,0.002735932674445212
137,2,37,0.0029264168311841786
138,2,38,0.0031552043890580536
139,2,39,0.003432366414926946
140,2,40,0.00377076283544302
141,2,41,0.0041855608705431225
142,2,42,0.004694251247867941
143,2,43,0.00531679664850235
144,2,44,0.006072897140681744
145,2,45,0.00697550435513258
146,2,46,0.008024379958212376
147,2,47,0.009210807134211064
148,2,48,0.010524006381630898
149,2,49,0.011954436638951302
150,3,0,0.002303399229818024
151,3,1,0.00227028138441965
152,3,2,0.0022376907542347906
153,3,3,0.0022056968859862536
154,3,4,0.002174360313010402
155,3,5,0.0021437371717533097
156,3,6,0.0021138825537636878
157,3,7,0.0020849474634975196
158,3,8,0.002057052999245934
159,3,9,0.0020302535023191013
160,3,10,0.0020045055271009915
161,3,11,0.0019800225109909662
162,3,12,0.0019568063895450904
163,3,13,0.00193502184584504
164,3,14,0.0019149395565735176
165,3,15,0.0018972041474306024
166,3,16,0.0018815582468756475
167,3,17,0.0018680482149124144
168,3,18,0.0018569414526224137
169,3,19,0.0018486468465882353
170,3,20,0.0018437215861398727
171,3,21,0.0018421307285199874
172,3,22,0.0018442259303177706
173,3,23,0.0018505576530704275
174,3,24,0.001861103176814504
175,3,25,0.0018764779363526032
176,3,26,0.001897462896851357
177,3,27,0.0019252230360056273
178,3,28,0.0019603711624862625
179,3,29,0.0020041333566303363
180,3,30,0.0020579957406618634
181,3,31,0.0021231625641463326
182,3,32,0.002201117681269534
183,3,33,0.0022940032663289456
184,3,34,0.002405376945063472
185,3,35,0.0025394853125326336
186,3,36,0.00270049739908427
187,3,37,0.0028944576621055605
188,3,38,0.0031289076431654395
189,3,39,0.0034144749922677873
190,3,40,0.0037649150524288414
191,3,41,0.004196922533586622
192,3,42,0.004729754829406739
193,3,43,0.005385016236454249
194,3,44,0.0061831929802894595
195,3,45,0.007135979695618152
196,3,46,0.008238688907027244
197,3,47,0.009482584819197655
198,3,48,0.010855986618995667
199,3,49,0.012353771352767945
200,4,0,0.0023029516054317357
201,4,1,0.002268629487301223
202,4,2,0.002234943439415656
203,4,3,0.0022018565743695943
204,4,4,0.002169433567347005
205,4,5,0.002137715966999531
206,4,6,0.002106789408880286
207,4,7,0.0020767223693896083
208,4,8,0.0020475704989628865
209,4,9,0.002019579116499517
210,4,10,0.001992685062997043
211,4,11,0.001966991767066065
212,4,12,0.0019426478803623469
213,4,13,0.001919693399197422
214,4,14,0.0018983563323738053
215,4,15,0.001878879087138921
216,4,16,0.0018618680439889432
217,4,17,0.0018470224273158238
218,4,18,0.001834538586146664
219,4,19,0.0018248301281244494
220,4,20,0.0018183617183356545
221,4,21,0.0018153930152766406
222,4,22,0.001816102569445502
223,4,23,0.0018210363950696773
224,4,24,0.001830320410989225
225,4,25,0.0018443662938312628
226,4,26,0.0018640431915409863
227,4,27,0.0018904902797192335
228,4,28,0.0019245505798142404
229,4,29,0.0019673391910735518
230,4,30,0.0020202503988868557
231,4,31,0.002084826908400282
232,4,32,0.0021623836184618997
233,4,33,0.0022553762761177497
234,4,34,0.002367497388785705
235,4,35,0.0025029374114703385
236,4,36,0.0026664437847211957
237,4,37,0.0028643192404881118
238,4,38,0.0031050000260584056
239,4,39,0.00339982903432101
240,4,40,0.00376363357976079
241,4,41,0.004214712410420179
242,4,42,0.004774649207293987
243,4,43,0.0054663746811449525
244,4,44,0.006311159961670637
245,4,45,0.007317477270960808
246,4,46,0.008477770985662937
247,4,47,0.00978327096402645
248,4,48,0.01122128457725048
249,4,49,0.012792940181493758
250,5,0,0.002303406626568176
251,5,1,0.002267994887940586
252,5,2,0.0022330872019985693
253,5,3,0.0021989015162689612
254,5,4,0.002165326052485034
255,5,5,0.002132471820130013
256,5,6,0.002100384361005854
257,5,7,0.002069166759192012
258,5,8,0.00203886504820548
259,5,9,0.0020096207644673997
260,5,10,0.0019815890235011465
261,5,11,0.001954681100405287
262,5,12,0.0019291309978230857
263,5,13,0.0019049501846078783
264,5,14,0.0018824457403155974
265,5,15,0.0018616742362151854
266,5,16,0.0018429156546597369
267,5,17,0.0018266319896327332
268,5,18,0.0018127901801257395
269,5,19,0.0018016463162493892
270,5,20,0.001793634766805917
271,5,21,0.0017892535220540595
272,5,22,0.0017885784634680021
273,5,23,0.0017920393304142635
274,5,24,0.0018000581620261074
275,5,25,0.0018128616349771618
276,5,26,0.0018311967352288776
277,5,27,0.0018562553256866521
278,5,28,0.0018892260080087
279,5,29,0.0019311031462275422
280,5,30,0.0019831457393942402
281,5,31,0.002047106119710952
282,5,32,0.0021243967870017513
283,5,33,0.0022177080016117542
284,5,34,0.0023307216585846616
285,5,35,0.002467595710605383
286,5,36,0.0026338881922885774
287,5,37,0.002836151836300269
288,5,38,0.0030837760956957936
289,5,39,0.0033888753842562435
290,5,40,0.0037676251573488116
291,5,41,0.004240311934426427
292,5,42,0.004830495427548885
293,5,43,0.005562905639410019
294,5,44,0.006458627534657717
295,5,45,0.007522098629176617
296,5,46,0.008744836829602719
297,5,47,0.010116015696525574
298,5,48,0.011623805338144302
299,5,49,0.013275434750318527
300,6,0,0.002304850854841061
301,6,1,0.00226832150737755
302,6,2,0.0022322596509708093
303,6,3,0.0021968349495902657
304,6,4,0.0021621751796454193
305,6,5,0.002128105146065354
306,6,6,0.0020948092743521556
307,6,7,0.0020623966027400456
308,6,8,0.0020309275042731316
309,6,9,0.0020004205593373626
310,6,10,0.0019711336591863074
311,6,11,0.0019430940273217857
312,6,12,0.0019163696385570803
313,6,13,0.0018909842979279348
314,6,14,0.0018671222310280428
315,6,15,0.0018451278115506284
316,6,16,0.0018250112343463115
317,6,17,0.0018071207487839274
318,6,18,0.001791711530269822
319,6,19,0.0017791583622514737
320,6,20,0.001769725337345153
321,6,21,0.00176373264202266
322,6,22,0.0017617144840536639
323,6,23,0.001763780464080628
324,6,24,0.0017704123202944174
325,6,25,0.0017818932665861211
326,6,26,0.001799009136634413
327,6,27,0.0018227590525522828
328,6,28,0.0018544676286051981
329,6,29,0.001895394874108024
330,6,30,0.0019467053901986219
331,6,31,0.002010082893248182
332,6,32,0.0020874048937577754
333,6,33,0.002181167408381589
334,6,34,0.0022950736483791844
335,6,35,0.0024337887881090863
336,6,36,0.0026031494449824093
337,6,37,0.002810199847817421
338,6,38,0.0030656918805092572
339,6,39,0.003382417267560959
340,6,40,0.0037778985630720855
341,6,41,0.004274959148094058
342,6,42,0.004899207459390163
343,6,43,0.005677000383287668
344,6,44,0.006627933774143458
345,6,45,0.007753098779916763
346,6,46,0.009042839597165585
347,6,47,0.010484958505630493
348,6,48,0.012068766182661056
349,6,49,0.013808342254161835
350,7,0,0.002307295764773153
351,7,1,0.0022695777592482047
352,7,2,0.0022324180277762933
353,7,3,0.002195840820623562
354,7,4,0.002159903867333196
355,7,5,0.00212471589804627
356,7,6,0.0020901677387650127
357,7,7,0.0020564998263376765
358,7,8,0.0020238167937728577
359,7,9,0.001992101053451188
360,7,10,0.0019614842710550875
361,7,11,0.0019322007414884865
362,7,12,0.0019042695195181296
363,7,13,0.0018777120224782267
364,7,14,0.0018526055617490783
365,7,15,0.0018292787462938576
366,7,16,0.0018078173153102397
367,7,17,0.0017885949451883789
368,7,18,0.0017716271596495063
369,7,19,0.0017573636586428619
370,7,20,0.0017465197285695467
371,7,21,0.00173904302327428
372,7,22,0.00173547486513271
373,7,23,0.001736173621728085
374,7,24,0.0017414332236279733
375,7,25,0.0017516925416537561
376,7,26,0.001767453545227181
377,7,27,0.0017899061214877293
378,7,28,0.0018204017412965187
379,7,29,0.0018603156548226251
380,7,30,0.001910975185688585
381,7,31,0.0019738673369865864
382,7,32,0.0020512447355431505
383,7,33,0.0021455187480663883
384,7,34,0.0022608603408792987
385,7,35,0.0024017973621375858
386,7,36,0.0025745363374240697
387,7,37,0.0027872825565747918
388,7,38,0.003051540487445891
389,7,39,0.003381166755221784
390,7,40,0.0037955407613888383
391,7,41,0.004320008287578821
392,7,42,0.004982524877041579
393,7,43,0.005810949663072824
394,7,44,0.0068221336901187896
395,7,45,0.008014430560171605
396,7,46,0.00937562878727913
397,7,47,0.010894629925489426
398,7,48,0.01256045904159546
399,7,49,0.014403019374608993
400,8,0,0.0023108664684696125
401,8,1,0.0022718970195623116
402,8,2,0.002233534629060887
403,8,3,0.002195819528051652
404,8,4,0.002158667498989962
405,8,5,0.00212224467236083
406,8,6,0.0020865311486530118
407,8,7,0.0020515796382562256
408,8,8,0.002017617915943265
409,8,9,0.001984669379692059
410,8,10,0.001952791794994846
411,8,11,0.0019221547110937537
412,8,12,0.0018928812748636118
413,8,13,0.0018651838632533326
414,8,14,0.0018388423207914457
415,8,15,0.0018141810966364573
416,8,16,0.0017914758493658156
417,8,17,0.001770789227465866
418,8,18,0.0017525255828921217
419,8,19,0.0017368028795404825
420,8,20,0.001723975155147491
421,8,21,0.0017150779126677662
422,8,22,0.0017100043144251686
423,8,23,0.001709208216163097
424,8,24,0.001713138213439379
425,8,25,0.0017220751215761994
426,8,26,0.001736668411019491
427,8,27,0.001757910236128373
428,8,28,0.0017872127322363666
429,8,29,0.0018259815684868953
430,8,30,0.0018760739614255726
431,8,31,0.0019386467829695902
432,8,32,0.002016020612290595
433,8,33,0.002111119082709774
434,8,34,0.0022278954714769496
435,8,35,0.0023714834028389304
436,8,36,0.002548451881995425
437,8,37,0.0027677388944197445
438,8,38,0.003041788625065237
439,8,39,0.0033860076241195203
440,8,40,0.0038215190874412654
441,8,41,0.004377149207144976
442,8,42,0.0050826347023248675
443,8,43,0.0059675287708640095
444,8,44,0.007044833658635616
445,8,45,0.008309395726025105
446,8,46,0.00974804983139038
447,8,47,0.011350218218564988
448,8,48,0.013108088394999504
449,8,49,0.015069913417100907
450,9,0,0.002315526037616655
451,9,1,0.0022753035039408133
452,9,2,0.0022356429994106293
453,9,3,0.0021966818667016924
454,9,4,0.0021583820316707714
455,9,5,0.0021207026709569618
456,9,6,0.0020837906826403924
457,9,7,0.0020476271953550167
458,9,8,0.002012380767229479
459,9,9,0.0019781009064055977
460,9,10,0.0019449311266420408
461,9,11,0.0019130242999875918
462,9,12,0.001882386594975833
463,9,13,0.001853343059902545
464,9,14,0.001825827178673353
465,9,15,0.0017999317853769753
466,9,16,0.0017758393370953854
467,9,17,0.0017538284856069366
468,9,18,0.001734240896452684
469,9,19,0.0017171906110248528
470,9,20,0.0017029126832494512
471,9,21,0.0016918929636245594
472,9,22,0.0016853061814676039
473,9,23,0.0016831365044985432
474,9,24,0.0016856111404486
475,9,25,0.0016931912469503004
476,9,26,0.0017065652872493957
477,9,27,0.0017267600528721233
478,9,28,0.0017549133390071803
479,9,29,0.0017926911901449784
480,9,30,0.0018421132284682244
481,9,31,0.0019044329271651805
482,9,32,0.001981982856313698
483,9,33,0.0020780558564234526
484,9,34,0.0021965180388186126
485,9,35,0.0023431200174614786
486,9,36,0.002525135772395879
487,9,37,0.002751935246307403
488,9,38,0.0030369326289743184
489,9,39,0.0033973460422828793
490,9,40,0.0038575542360544204
491,9,41,0.004447886457294226
492,9,42,0.0052027153559029106
493,9,43,0.006149966270476579
494,9,44,0.007299667856097221
495,9,45,0.008642954428493976
496,9,46,0.010165491020679474
497,9,47,0.011859006282687188
498,9,48,0.013725606626272202
499,9,49,0.015822638148069383
500,10,0,0.0023214774993713947
501,10,1,0.002280010791821405
502,10,2,0.0022390109077561646
503,10,3,0.0021986192295560614
504,10,4,0.0021589687957894056
505,10,5,0.0021200885275611653
506,10,6,0.002081905403686687
507,10,7,0.002044537025538739
508,10,8,0.0020080110264825636
509,10,9,0.0019724686167784966
510,10,10,0.0019379857514519245
511,10,11,0.0019047287972643971
512,10,12,0.0018728052754886449
513,10,13,0.0018424128755112179
514,10,14,0.0018136205673508813
515,10,15,0.001786471594363684
516,10,16,0.001761072843777947
517,10,17,0.0017377785780001431
518,10,18,0.001716822247277014
519,10,19,0.0016984367569326422
520,10,20,0.0016828192675951868
521,10,21,0.0016704128182376734
522,10,22,0.001661772684805328
523,10,23,0.0016579109090263955
524,10,24,0.00165893972456106
525,10,25,0.0016651625994418282
526,10,26,0.0016773969695321285
527,10,27,0.0016964990947861225
528,10,28,0.0017237149487249553
529,10,29,0.001760580007865792
530,10,30,0.0018092947275028565
531,10,31,0.0018714795566047542
532,10,32,0.001949474761111196
533,10,33,0.002046620440133847
534,10,34,0.0021672196540632287
535,10,35,0.0023172706833807753
536,10,36,0.0025050171235576272
537,10,37,0.0027402086653746664
538,10,38,0.003037651028484106
539,10,39,0.0034165229255333543
540,10,40,0.0039046639669686554
541,10,41,0.004535072451457381
542,10,42,0.005345506365597248
543,10,43,0.00636259209215641
544,10,44,0.007591051277518273
545,10,45,0.009020293673872947
546,10,46,0.010634439107775688
547,10,47,0.012431960850954056
548,10,48,0.014423486298322678
549,10,49,0.016683587634563447
550,11,0,0.0023286951204761863
551,11,1,0.0022859535719966517
552,11,2,0.0022436957067111505
553,11,3,0.0022019746718462555
554,11,4,0.002160869164019823
555,11,5,0.0021205854603787884
556,11,6,0.002081132990005426
557,11,7,0.00204245478825178
558,11,8,0.002004595847276505
559,11,9,0.001967786235024687
560,11,10,0.0019320441682473756
561,11,11,0.0018973997605149634
562,11,12,0.001864190682361368
563,11,13,0.0018324844356102403
564,11,14,0.0018023447121027858
565,11,15,0.0017739082665299065
566,11,16,0.0017472463881771545
567,11,17,0.001722604066011263
568,11,18,0.001700318885728484
569,11,19,0.0016805825789866504
570,11,20,0.0016636338310141582
571,11,21,0.0016498817835585214
572,11,22,0.0016398850127588957
573,11,23,0.001634004121873295
574,11,24,0.001633391465700697
575,11,25,0.001638134316826472
576,11,26,0.0016491813837201334
577,11,27,0.001667268236615928
578,11,28,0.0016936014295963104
579,11,29,0.0017297956565278582
580,11,30,0.0017777698187914212
581,11,31,0.0018398158464580775
582,11,32,0.0019186139446217567
583,11,33,0.0020171975405071864
584,11,34,0.0021401113100815564
585,11,35,0.002294366773008369
586,11,36,0.0024882546071428807
587,11,37,0.0027329100606031716
588,11,38,0.0030446091472171245
589,11,39,0.003444756618887186
590,11,40,0.003964707449823618
591,11,41,0.004641442053765058
592,11,42,0.005515200523287058
593,11,43,0.006609619560092687
594,11,44,0.00792440896332264
595,11,45,0.009447067922353744
596,11,46,0.011163646602630615
597,11,47,0.013082675164937973
598,11,48,0.01522408664226532
599,11,49,0.01767089279294014
600,12,0,0.0023374537218827755
601,12,1,0.0022933163726702333
602,12,2,0.002249680974823423
603,12,3,0.0022066172698047013
604,12,4,0.002164186673029326
605,12,5,0.0021224741539917886
606,12,6,0.0020815912154968827
607,12,7,0.00204154790751636
608,12,8,0.0020024313116329723
609,12,9,0.001964226555568166
610,12,10,0.0019271799140842631
611,12,11,0.0018912941314280032
612,12,12,0.0018566433591535314
613,12,13,0.0018234959227207582
614,12,14,0.0017920290595735424
615,12,15,0.0017622621154005174
616,12,16,0.0017343855110986625
617,12,17,0.0017085054877155927
618,12,18,0.0016849065285001416
619,12,19,0.0016638119271374307
620,12,20,0.0016455501415999607
621,12,21,0.001630473831325071
622,12,22,0.0016189492435543797
623,12,23,0.001611730856448412
624,12,24,0.0016093458550225479
625,12,25,0.0016124610653845592
626,12,26,0.0016221918894385454
627,12,27,0.001639344094466651
628,12,28,0.0016647901574440766
629,12,29,0.0017002474414301106
630,12,30,0.001747770222829422
631,12,31,0.0018098595630784986
632,12,32,0.001889330755150877
633,12,33,0.001989751083787996
634,12,34,0.0021156791175948454
635,12,35,0.002274543253448792
636,12,36,0.002475436405977234
637,12,37,0.002730526901502162
638,12,38,0.003058479815069586
639,12,39,0.003483459250442684
640,12,40,0.004039942270889879
641,12,41,0.004770491288229823
642,12,42,0.005715687066316605
643,12,43,0.006895062530040741
644,12,44,0.008305172063410282
